Top Q S-full,Top Q R-full,Mid Q S-full,Mid Q R-full,Corr-full,Gini-full,Churn-full,Top Q S-null-ref,Mid Q S-null-ref,Corr-null-ref,Gini-null-ref,Churn-null-ref,Top Q S-null-thre,Mid Q S-null-thre,Corr-null-thre,Gini-null-thre,Churn-null-thre
31,0,9,0,0.7915815192148060,0.6040981912144700,14,34,6,0.7764956462572450,0.9172293281653750,8,34,6,0.7722755746430390,0.9207251019219570,9
0,8,0,6,0.7914193411847590,0.6021301282051280,32,33,7,0.7763403698835280,0.9172705128205130,8,3,0,0.7720113771653010,0.9207944732297060,0
5,5,0,8,0.7912505301172900,0.5998225190839700,37,34,6,0.7762294765014860,0.9173072519083970,10,9,0,0.7720622610206170,0.9208584987057810,6
29,0,11,0,0.7912565603616880,0.6021584595959600,32,31,9,0.7762953225748310,0.9172948232323230,10,32,8,0.7721123650526350,0.9208278836129280,31
2,5,0,9,0.7913723224508900,0.5996284461152880,36,30,10,0.7764785226945920,0.9172531328320800,11,4,0,0.772122598847037,0.9208082653921840,0
0,9,0,11,0.7916468244717290,0.5969073383084580,36,32,8,0.7763988076627540,0.9172866915422890,11,1,0,0.772047515626668,0.9208831788823360,1
13,7,0,5,0.7913078797977170,0.5958512345679010,34,33,7,0.7763265997435200,0.9173061728395060,9,15,0,0.7720726547680210,0.9209039865244250,14
32,0,8,0,0.7909949267127280,0.5982162990196080,26,32,8,0.7763500405068630,0.9172977941176470,11,32,8,0.7720770275347510,0.9208800666296500,26
0,9,0,16,0.7925569942777430,0.5966107055961070,33,30,10,0.7765077831870940,0.9172451338199510,14,2,0,0.7720440028667060,0.9208639941424130,0
0,6,0,10,0.7929121368577030,0.5943248792270530,38,32,8,0.7765375196821190,0.9172228260869570,13,0,0,0.7720425319192110,0.9209001097694840,0
9,7,0,7,0.7923984233566890,0.5930437649880100,34,32,8,0.7765722106686030,0.9172200239808150,11,12,0,0.7720425319192110,0.9209001097694840,12
29,0,11,0,0.7924452218843650,0.5953,27,31,9,0.7765200023814440,0.9172416666666670,9,32,8,0.7721084834527710,0.9208631921824100,28
30,0,10,0,0.792348189912973,0.5975177304964540,15,30,10,0.7765312029630340,0.917241134751773,7,33,7,0.7720850616726390,0.9208673469387760,8
25,5,4,5,0.7920826046305540,0.5983779342723010,17,34,6,0.7764061135294820,0.9172822769953050,12,29,6,0.7720307134049710,0.9208784980517180,9
4,4,0,10,0.7927489363908020,0.5960879953379950,32,29,11,0.7764810300939410,0.9172587412587410,12,6,0,0.7719137570225600,0.9209252434851280,0
0,5,0,10,0.7930720217427620,0.5939097222222220,37,30,10,0.7765684401364100,0.9172326388888890,13,0,0,0.7718596202417570,0.9210271572492340,0
0,6,0,8,0.7932843963689880,0.5914264367816090,38,30,10,0.7766164568423850,0.9172155172413790,14,0,0,0.7718596202417570,0.9210271572492340,0
0,5,0,13,0.7937701355570830,0.5900599315068490,36,32,8,0.776536057929582,0.9172442922374430,10,2,0,0.7718596202417570,0.9210271572492340,2
33,0,7,0,0.7933798930736160,0.5922188208616780,34,32,8,0.776529836229309,0.917251700680272,12,32,8,0.7718607334932760,0.920997399219766,38
1,11,0,9,0.7937050044728770,0.5908265765765770,29,32,8,0.7764695560956260,0.9172725225225230,11,4,0,0.7718301646295850,0.920975975975976,0
26,1,6,3,0.7935871274131150,0.5919630872483220,33,32,8,0.7763972843508200,0.9172936241610740,10,35,4,0.7718359150327450,0.9210452558498330,35
0,4,0,7,0.7930482658683770,0.5887705555555560,34,31,9,0.7764318435176640,0.9172844444444450,11,0,0,0.7716424340925360,0.9211167684996610,0
17,7,0,4,0.7919249350535690,0.588301876379691,36,32,8,0.7764436341930490,0.9172759381898450,13,22,0,0.7716424340925360,0.9211167684996610,22
31,0,6,2,0.7915208488913010,0.5901008771929820,20,31,9,0.7765226532514630,0.9172593201754390,12,26,10,0.7711450462522010,0.9213299578059070,16
0,10,0,8,0.7912500931476230,0.5884144880174290,32,33,7,0.776483652946985,0.9172745098039220,14,0,0,0.7713890853923490,0.9212594079277470,0
1,8,0,7,0.7913603513488910,0.5866320346320350,35,32,8,0.7764660268858740,0.9172835497835500,9,6,0,0.7713890853923490,0.9212594079277470,6
28,0,12,0,0.7914539506327570,0.5886478494623660,30,32,8,0.7764203332746960,0.9173048387096770,11,34,6,0.7712410396499480,0.9212990561351220,34
30,0,10,0,0.7911715580688740,0.5907366452991450,13,32,8,0.7763802552348550,0.9173135683760680,12,33,7,0.7712521000426580,0.9212821774061320,10
0,9,0,14,0.791995510315824,0.5894240976645440,33,34,6,0.7762733352139330,0.9173434182590230,11,0,0,0.7712351462751420,0.9212721220977430,0
0,6,0,11,0.7923697248757170,0.5876888185654010,36,33,7,0.7762376335029090,0.9173581223628690,10,0,0,0.7712351462751420,0.9212721220977430,0
0,6,0,12,0.793044607603769,0.5856042976939200,37,34,6,0.7761423699465280,0.9173925576519920,10,0,0,0.7712351462751420,0.9212721220977430,0
29,0,11,0,0.7930768391713280,0.5876177083333330,35,30,10,0.776199429231411,0.9173604166666670,12,33,7,0.7712295001443840,0.9212582408747390,40
31,0,9,0,0.7930078046811240,0.589618530020704,13,29,11,0.7763316021444740,0.917319358178054,13,32,8,0.7713961302074240,0.9211960503264850,13
32,0,8,0,0.7926821711395430,0.5916286008230450,12,34,6,0.7761864149258180,0.917366769547325,11,31,9,0.7715362270216970,0.9211437135194830,12
17,2,1,5,0.7919385574520870,0.5910751533742330,23,32,8,0.7762312398684410,0.9173594069529650,7,22,0,0.7716442409478470,0.9210939209251450,2
29,0,11,0,0.7920295961999710,0.5929786585365850,23,36,4,0.7760381414472190,0.9174263211382110,10,31,9,0.7718727241233220,0.9209893172317700,24
2,7,0,10,0.7919941976987990,0.5907459595959600,32,35,5,0.7758881457460270,0.917480303030303,7,2,0,0.7720649667025790,0.9208920079766840,0
30,0,10,0,0.7919404760133810,0.5926475903614460,31,31,9,0.7758897509829890,0.9174869477911650,11,35,5,0.7719586086772370,0.9209173126614990,38
28,0,12,0,0.7918797548038740,0.5945214570858280,16,31,9,0.7759187617142690,0.9174605788423150,11,33,7,0.771800960632296,0.920954963096852,8
29,0,11,0,0.791766801669127,0.5963829365079370,15,31,9,0.7759278608655610,0.9174598214285720,13,31,9,0.7718004629585750,0.9209419316315870,10
0,6,0,10,0.791991902325762,0.5944373767258380,32,30,10,0.7760015377284000,0.9174368836291910,12,0,0,0.7717765406179300,0.9209350495635450,0
32,0,8,0,0.791681750757707,0.5963186274509800,35,31,9,0.7760331787936320,0.9174269607843140,12,34,6,0.7717558156730120,0.9209202229065850,40
1,4,0,8,0.7913402202863950,0.5939376218323590,35,31,9,0.7761398228988890,0.9173888888888890,13,7,0,0.7717142124909200,0.9209092891408640,0
0,9,0,7,0.7913234491384090,0.5915736434108530,38,32,8,0.7761762619368110,0.9173716085271320,11,0,0,0.7716463686495420,0.9210084186080270,0
28,0,12,0,0.7913456670998200,0.5933824662813100,33,32,8,0.7761407963470360,0.9173877649325630,11,33,7,0.7716282021046250,0.9210119433052740,40
30,0,10,0,0.7913723171506790,0.5951848659003830,15,33,7,0.776107364950794,0.9174037356321840,11,32,8,0.77167124095142,0.9209940081318210,9
30,0,10,0,0.7913014806812520,0.5969780952380950,12,28,12,0.7763017950984700,0.9173461904761910,14,31,9,0.771789345950634,0.920954452224344,11
0,7,0,9,0.7920281529332290,0.5955369318181820,34,31,9,0.7763436095584620,0.9173352272727270,12,1,0,0.7718819767413350,0.9209197699698440,0
0,6,0,8,0.7923367007985760,0.5939712806026370,33,29,11,0.7765282879104690,0.9172758945386060,15,0,0,0.7719028495755370,0.9209353526854580,0
0,7,0,10,0.7924854792814460,0.5926783707865170,33,34,6,0.7764497560158220,0.9173033707865170,13,0,0,0.7719028495755370,0.9209353526854580,0
28,0,12,0,0.7924265829611370,0.5944134078212290,33,33,7,0.7763847181674450,0.9173221601489760,10,34,6,0.7719614387745950,0.9209150326797390,40
0,3,0,10,0.7926321808858070,0.5925138888888890,37,31,9,0.7763851249424560,0.9173282407407410,8,0,0,0.7719978298227580,0.9208971176389460,0
0,7,0,7,0.7925729802215800,0.5909498158379370,38,33,7,0.776437739062413,0.9173080110497240,11,0,0,0.7719978298227580,0.9208971176389460,0
0,8,0,7,0.792447008513372,0.5888594322344320,36,30,10,0.776532321925104,0.9172760989010990,12,0,0,0.7719978298227580,0.9208971176389460,0
27,0,13,0,0.7926450953194140,0.5905637522768670,33,33,7,0.7765287170223990,0.9172732240437160,14,30,10,0.7721072703731080,0.9208425659964440,40
33,0,7,0,0.7923562049426830,0.5923233695652170,17,31,9,0.7764738090324870,0.917291213768116,7,32,8,0.7721096399257770,0.9208201058201060,11
31,0,9,0,0.7922930301789130,0.5940481981981980,14,30,10,0.7765253069471230,0.9172662162162160,12,32,8,0.7721722740259310,0.9207737854932040,11
31,0,9,0,0.7921926967352390,0.5957585125448030,11,34,6,0.7764489879442350,0.9172853942652330,10,32,8,0.7723834182866960,0.9206567881457750,12
30,0,10,0,0.792107332291106,0.5974358288770050,14,31,9,0.7765318008192970,0.9172553475935830,9,32,8,0.7723952832495530,0.9206429611971930,12
8,7,0,12,0.7924210228394650,0.5964991134751770,29,30,10,0.7766215078806240,0.9172309397163120,14,15,0,0.7723885789706500,0.9206346078044940,0
31,0,9,0,0.7923927599737670,0.5981494708994710,26,31,9,0.7766848884684000,0.9172067901234570,15,31,9,0.7724003193656830,0.9206192152261770,25
0,10,0,10,0.7926227295008870,0.5968359649122810,29,35,5,0.7765930955232820,0.9172285087719300,12,2,0,0.7723931867706730,0.9206060018108910,0
0,4,0,14,0.7930816110778070,0.594619109947644,37,32,8,0.7766732727405180,0.9171941535776610,9,0,0,0.7724293427590110,0.9206355055598660,0
0,7,0,6,0.7929489388068640,0.5929036458333330,36,34,6,0.7766115327357420,0.9172057291666670,10,0,0,0.7724293427590110,0.9206355055598660,0
17,7,0,5,0.7923720178369030,0.5922495682210710,36,31,9,0.7766728918692360,0.9171757340241800,11,20,0,0.7724293427590110,0.9206355055598660,20
0,10,0,10,0.792617173446693,0.5905644329896910,31,33,7,0.776683766276347,0.9171722508591070,14,0,0,0.7721253352842010,0.92077923750644,0
2,6,0,10,0.7927920904915240,0.5886183760683760,37,30,10,0.7767575560370870,0.917148717948718,9,7,0,0.7721253352842010,0.92077923750644,7
0,7,0,8,0.793063076881633,0.586124574829932,38,31,9,0.7768214112988780,0.9171292517006800,13,0,0,0.7721046133879820,0.9208691877291140,0
0,7,0,9,0.7929616885784680,0.5841230964467010,35,31,9,0.7768448320158180,0.9171201353637900,12,0,0,0.7721046133879820,0.9208691877291140,0
25,0,15,0,0.7930842949273690,0.5856994949494950,32,28,12,0.7769659029415470,0.9170862794612790,14,33,7,0.7721722309532600,0.9208191333205690,40
0,11,0,12,0.7935166239810800,0.5849149916247910,32,33,7,0.7769014349746480,0.9171118090452260,11,0,0,0.7722199808531760,0.9207736398758630,0
0,4,0,10,0.7937601960662080,0.5827145833333330,39,31,9,0.7768915469779210,0.9171175,10,0,0,0.7722199808531760,0.9207736398758630,0
2,6,0,5,0.7933580067672070,0.5813474295190710,38,33,7,0.7768267916151950,0.9171401326699830,9,4,0,0.7722199808531760,0.9207736398758630,4
17,2,1,9,0.7933033908176530,0.5817252475247530,32,31,9,0.7768367530448550,0.9171311881188120,12,21,0,0.772215478654604,0.9208268464021260,17
14,2,0,7,0.7929028584384280,0.5808275862068970,31,33,7,0.7768015365248190,0.9171416256157640,12,17,0,0.772003452045502,0.9209430156328800,5
30,0,10,0,0.7928366574705220,0.5824264705882350,25,34,6,0.7767574004158650,0.9171482843137260,12,31,9,0.7720587248748950,0.9209140390390390,23
30,0,10,0,0.7927313695202660,0.584019918699187,17,33,7,0.7766923245883500,0.9171686991869920,9,33,7,0.7720638543374240,0.9209035022354700,10
0,4,0,10,0.7931669502027900,0.5819627831715210,34,32,8,0.7766626037185980,0.9171771844660190,13,0,0,0.7720526967786080,0.9208968195266270,0
29,0,11,0,0.7931070325154390,0.5835161030595810,36,31,9,0.7767599240392140,0.9171570048309180,16,32,8,0.7719932877591070,0.920898800783162,40
3,3,0,13,0.7932562966148740,0.5815933493589740,34,33,7,0.7767323961333730,0.9171682692307690,14,7,0,0.7719197816526540,0.9209037900874640,0
0,7,0,6,0.7929308531683990,0.5799031100478470,38,34,6,0.7767074930835350,0.9171794258373210,11,0,0,0.7718941871247470,0.9209872611464970,0
6,5,0,8,0.793022662521514,0.5782511904761900,36,34,6,0.7766342375739310,0.9172027777777780,10,6,0,0.7718941871247470,0.9209872611464970,6
28,0,12,0,0.7929360204521850,0.5798179304897310,33,30,10,0.7766987437783280,0.9171852290679310,13,33,7,0.7717985629707890,0.9210090334236680,34
30,0,10,0,0.7927960646654900,0.581374213836478,13,29,11,0.776777325038651,0.9171615566037740,13,30,10,0.7718562071511980,0.9209772795216740,11
0,9,0,7,0.7928717322209370,0.5798986697965570,33,32,8,0.776776986485929,0.9171572769953050,11,0,0,0.771896569363052,0.9209477589789260,0
30,0,10,0,0.7929047068069650,0.5814045950155760,32,31,9,0.7768157702302850,0.9171401869158880,12,29,11,0.7720548776102330,0.9208809313292070,40
29,0,11,0,0.7927101715857030,0.5829488372093020,16,31,9,0.7768106321775820,0.917143023255814,10,33,7,0.7720469470257020,0.9208841088674280,10
0,8,0,8,0.7930080836361810,0.5813167438271610,33,30,10,0.7768508550403460,0.9171257716049380,11,0,0,0.7720252293576530,0.9208884045335660,0
0,11,0,9,0.7932253956824030,0.5804589093702000,36,33,7,0.7768141441521490,0.917134024577573,11,1,0,0.7720252293576530,0.9208884045335660,1
29,0,11,0,0.793232840467021,0.5819522171253820,30,31,9,0.7768576804772980,0.9171070336391440,13,28,12,0.7721088172462330,0.9208354978354980,39
0,8,0,9,0.7935943543653080,0.5803957382039570,33,32,8,0.7768177533163500,0.9171221461187210,10,0,0,0.7721749409234020,0.9207856119231870,0
4,12,0,5,0.7934702596415900,0.5794534090909090,37,31,9,0.7768223452947540,0.9171204545454550,10,8,0,0.7721749409234020,0.9207856119231870,8
0,12,0,12,0.7940057032051840,0.5784954751131220,35,33,7,0.7767531361719540,0.9171414027149320,12,0,0,0.7721103036341250,0.9208669643368250,0
1,6,0,9,0.7942601574878660,0.5765221471471470,36,33,7,0.7767209518600350,0.9171535285285290,12,4,0,0.7721103036341250,0.9208669643368250,4
27,0,13,0,0.7941867298247260,0.5780127055306430,34,35,5,0.7766032396562610,0.9171913303437970,8,33,7,0.7721162919190210,0.920862186593894,36
0,2,0,9,0.7944557459948480,0.5756748511904760,39,30,10,0.7766380016086790,0.9171759672619050,12,0,0,0.7721087510501270,0.9208586029702410,0
27,0,13,0,0.7945691944783570,0.5770974074074070,37,32,8,0.776586509489902,0.9171966666666670,11,30,10,0.7722739819165510,0.920807392450502,40
0,9,0,9,0.7946438912544780,0.5753628318584070,31,33,7,0.7765358609100550,0.9172146017699120,11,1,0,0.7724208400723870,0.9207596523483200,0
32,0,8,0,0.7943864709010660,0.5768586637298090,31,31,9,0.7765077017794090,0.917223201174743,11,33,7,0.7724917715741230,0.9207352371464940,39
30,0,10,0,0.7942368601802980,0.578327850877193,13,32,8,0.7764545702825150,0.9172397660818710,8,32,8,0.7725332802291210,0.9207155423607680,10
31,0,9,0,0.7940581889842440,0.5797816593886460,12,33,7,0.7764190634443400,0.9172441775836970,10,32,8,0.7725525818165910,0.9206961057403460,9
0,8,0,17,0.7948137061238570,0.5788322463768120,32,31,9,0.7764120385756290,0.9172471014492750,10,0,0,0.7725586508457910,0.920678007488198,0
2,3,0,10,0.7952050741226390,0.577,38,31,9,0.7764747226342390,0.9172236652236650,11,6,0,0.7725586508457910,0.920678007488198,6
3,5,0,8,0.7954378195876890,0.5757424568965520,35,28,12,0.7765641850840130,0.9172025862068970,15,5,0,0.7725402435937790,0.920742397137746,2
28,0,12,0,0.7953847364486150,0.5771562947067240,33,31,9,0.7766246491297610,0.9171834763948500,12,33,7,0.7725054529992960,0.9207429848656220,35
0,7,0,11,0.7954811901570090,0.576309472934473,32,34,6,0.776570471190824,0.9172065527065530,11,1,0,0.772459383400627,0.9207478460962170,0
31,0,9,0,0.7952568970513180,0.5777400709219860,32,32,8,0.7765481150929910,0.9172063829787230,10,34,6,0.7724270030720670,0.9207505184239910,39
29,0,11,0,0.795160581434708,0.579142302259887,13,31,9,0.7765759012778660,0.9171938559322030,10,34,6,0.7723506851379290,0.9207647804723410,10
4,7,0,6,0.7949249732437890,0.5775348101265820,31,33,7,0.7765313543301850,0.9172127285513360,12,5,0,0.7722651894885650,0.9207804378642310,0
33,0,7,0,0.794624567424429,0.5789656862745100,29,29,11,0.7765633518133050,0.917203081232493,10,28,12,0.7724210188740960,0.9207275525643030,35
24,4,4,1,0.7942157682942820,0.5795725244072530,14,32,8,0.7765317253099380,0.9172123430962340,10,22,2,0.7725602357660840,0.9206779177684450,5
28,0,12,0,0.7942478086401030,0.5809059027777780,18,33,7,0.7765050663482030,0.9172256944444450,9,33,7,0.7725520601703520,0.9206706343072090,22
0,8,0,7,0.794193561260376,0.5792852697095440,34,31,9,0.776501871341366,0.9172334024896270,13,0,0,0.772532679555069,0.9206680493675420,0
0,12,0,12,0.794308415662351,0.5788853305785120,31,32,8,0.7765276813603560,0.917224173553719,11,2,0,0.772532679555069,0.9206680493675420,2
27,0,13,0,0.7942896286306890,0.580224622770919,30,33,7,0.7764901159240950,0.9172352537722910,11,30,10,0.7725848836060310,0.9206436097114070,38
0,12,0,7,0.7942897416093740,0.5793070355191260,29,32,8,0.7764273108152890,0.9172551229508200,10,0,0,0.7726245875794350,0.9206219962563870,0
29,0,11,0,0.7940848454275680,0.5806772108843540,29,31,9,0.7763978527040210,0.91726768707483,6,31,9,0.772596798340218,0.9206207572786240,40
1,8,0,10,0.7940019849767390,0.5794613821138210,32,31,9,0.7763917183609450,0.9172706639566400,11,2,0,0.772558929757819,0.9206225321137600,0
0,8,0,10,0.7941642092577030,0.5783694331983810,39,32,8,0.7763930889303750,0.9172695681511470,12,2,0,0.77257817196411,0.920644830859941,0
7,9,0,8,0.7940656158160670,0.57771438172043,32,32,8,0.7763649509845560,0.9172805779569890,10,10,0,0.7725955491064680,0.9206671162395720,8
29,0,11,0,0.7940171805159600,0.5790364792503350,28,32,8,0.7763775141760940,0.9172764390896920,12,29,11,0.7727597640300630,0.920604051839714,30
31,0,9,0,0.793839339317713,0.5803743333333330,12,31,9,0.7763866083594000,0.917274,14,30,10,0.7728427974968790,0.9205713510044920,11
31,0,9,0,0.793720464975351,0.5816882470119520,12,33,7,0.7763417651140590,0.917292828685259,12,32,8,0.7729430365074800,0.9205297119583890,13
2,7,0,9,0.793718576868893,0.5803422619047620,30,32,8,0.7763295492829410,0.9172946428571430,9,2,0,0.7730298711680420,0.9204914873896290,0
29,2,1,3,0.7934311083569270,0.5809127140974970,33,34,6,0.7762460652773,0.917322463768116,11,28,6,0.7730565654762180,0.9205137771275300,32
2,5,0,8,0.7933310019455840,0.5791315616797900,32,31,9,0.7762595709214220,0.9173113517060370,9,6,0,0.7730384819252080,0.9205257922065320,0
0,7,0,12,0.7936315304713050,0.578254248366013,36,31,9,0.7762431493271460,0.9173156862745100,12,0,0,0.7730248301463690,0.9205815757575760,0
30,0,10,0,0.793573363442847,0.5795345052083330,33,33,7,0.7762328585271460,0.917318359375,14,31,9,0.7730723025330950,0.9205584478187520,40
31,0,9,0,0.7934341481346490,0.5808213359273670,17,33,7,0.776192176895534,0.9173284695201040,12,28,12,0.7732123860544330,0.9204728013419600,13
30,0,9,1,0.7932511626806440,0.5820720284237730,12,35,5,0.7761137649316060,0.9173533591731270,10,27,6,0.7733382077568200,0.9203919466285440,8
28,0,12,0,0.7931619974647050,0.5833458815958820,14,33,7,0.7761131023418940,0.9173526383526380,8,33,7,0.7733099283598280,0.9203958777540870,13
11,8,0,6,0.7928308254044230,0.5822519230769230,26,32,8,0.776128645367009,0.917351923076923,13,11,0,0.7732728688248920,0.9204021201413430,0
0,3,0,11,0.7930810818323540,0.5805743933588760,36,33,7,0.7761338655056080,0.9173531289910600,9,0,0,0.7731659161322820,0.9204835826512370,0
0,9,0,9,0.7931567197254420,0.5796666666666670,35,32,8,0.7761105202123820,0.9173616412213740,10,2,0,0.7731659161322820,0.9204835826512370,2
0,7,0,9,0.793288344144686,0.5785487959442330,35,29,11,0.7761906027936570,0.9173279467680610,12,0,0,0.7731826364083440,0.9205041384499620,0
0,6,0,9,0.7934171959553210,0.5769223484848480,35,33,7,0.7761767252791580,0.9173276515151510,11,0,0,0.7731826364083440,0.9205041384499620,0
